url,ref_url,name,desc
https://zh-tw.facebook.com/public/%E8%A9%B9%E6%97%BA%E5%BD%AC,http://www.google.com/search?q=%E8%A9%B9%E6%97%BA%E5%BD%AC+%E5%AE%9C%E8%98%AD%E7%B8%A3+facebook,詹旺彬的個人檔案| Facebook,
https://zh-tw.facebook.com/people/%E8%A9%B9%E6%97%BA%E5%BD%AC/100002860875446,http://www.google.com/search?q=%E8%A9%B9%E6%97%BA%E5%BD%AC+%E5%AE%9C%E8%98%AD%E7%B8%A3+facebook,詹旺彬| Facebook,
https://www.facebook.com/media/set/?set=a.664261540282412.1073742014.126276900747548&type=3,http://www.google.com/search?q=%E8%A9%B9%E6%97%BA%E5%BD%AC+%E5%AE%9C%E8%98%AD%E7%B8%A3+facebook,&lt;壯圍維尼&gt;壯圍鄉黨部主委詹旺彬的公司即將開幕| Facebook,
https://www.facebook.com/people/%E8%A9%B9%E6%97%BA%E5%BD%AC/100002860875446?fref=nf,http://www.google.com/search?q=%E8%A9%B9%E6%97%BA%E5%BD%AC+%E5%AE%9C%E8%98%AD%E7%B8%A3+facebook,詹旺彬| Facebook,
https://zh-tw.facebook.com/pages/%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%BA%94%E5%90%88%E4%B8%80%E9%81%B8%E8%88%89%E7%9E%AD%E6%9C%9B%E5%8F%B0/1477973495757132,http://www.google.com/search?q=%E8%A9%B9%E6%97%BA%E5%BD%AC+%E5%AE%9C%E8%98%AD%E7%B8%A3+facebook,宜蘭縣五合一選舉瞭望台| Facebook,
https://www.facebook.com/public/%E8%A9%B9%E5%9C%8B%E6%97%BA,http://www.google.com/search?q=%E8%A9%B9%E6%97%BA%E5%BD%AC+%E5%AE%9C%E8%98%AD%E7%B8%A3+facebook,詹國旺Profiles | Facebook,
https://zh-tw.facebook.com/ilikejapanfood,http://www.google.com/search?q=%E8%A9%B9%E6%97%BA%E5%BD%AC+%E5%AE%9C%E8%98%AD%E7%B8%A3+facebook,一目町居酒屋- 臺北市- 本地商店| Facebook,
https://zh-tw.facebook.com/h706277fans,http://www.google.com/search?q=%E8%A9%B9%E6%97%BA%E5%BD%AC+%E5%AE%9C%E8%98%AD%E7%B8%A3+facebook,黃定和| Facebook,
